post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,engagement_rate,followers_gained,caption_length,hashtags_count,performance_bucket_label,engagement_rate_pct
IG0019442,17,creator,15923,carousel,Technology,Hashtags,0,2025-09-08 12:00:00,2025-09-08,12,Monday,987,40,62,123,30544,41686,0.0291,653,114,15,medium,2.91
IG0019466,16,brand,9696,carousel,Technology,Home Feed,0,2025-03-18 13:00:00,2025-03-18,13,Tuesday,80,3,9,12,1015,1276,0.0815,955,129,4,viral,8.15
IG0019474,9,creator,6916,reel,Technology,Profile,1,2025-07-07 20:00:00,2025-07-07,20,Monday,400,13,17,59,5049,6538,0.0748,584,118,14,viral,7.48
IG0019481,7,creator,3551,image,Technology,Reels Feed,0,2025-11-17 03:00:00,2025-11-17,3,Monday,232,7,16,27,2936,3513,0.0803,268,115,7,viral,8.03
IG0019491,16,creator,9696,reel,Technology,Explore,1,2025-05-17 22:00:00,2025-05-17,22,Saturday,256,9,18,40,14633,19964,0.0162,623,121,6,low,1.62
IG0019499,4,creator,4972,carousel,Technology,Hashtags,0,2025-09-11 11:00:00,2025-09-11,11,Thursday,480,13,28,71,9257,13154,0.045,990,118,9,high,4.5
IG0019500,5,creator,10739,image,Technology,Home Feed,0,2025-02-06 05:00:00,2025-02-06,5,Thursday,473,15,22,58,9344,13754,0.0413,846,119,8,medium,4.13
IG0019505,12,creator,13798,reel,Technology,Home Feed,0,2025-09-07 09:00:00,2025-09-07,9,Sunday,262,10,16,37,6311,7805,0.0416,109,140,5,high,4.16
IG0019512,9,creator,6916,image,Technology,Hashtags,1,2025-06-01 14:00:00,2025-06-01,14,Sunday,69,2,3,4,1181,1375,0.0567,301,115,0,viral,5.67
IG0019514,17,brand,15923,carousel,Technology,Hashtags,0,2025-01-19 04:00:00,2025-01-19,4,Sunday,139,2,5,22,2585,3976,0.0423,174,112,10,high,4.23
IG0019534,4,brand,4972,image,Technology,Home Feed,0,2025-10-25 22:00:00,2025-10-25,22,Saturday,154,7,9,25,8371,12756,0.0153,112,121,4,low,1.53
IG0019543,20,creator,31095,image,Technology,Reels Feed,1,2024-12-03 18:00:00,2024-12-03,18,Tuesday,198,12,18,30,1768,2232,0.1156,75,137,5,medium,11.56
IG0019565,16,creator,9696,carousel,Technology,Profile,0,2025-05-18 15:00:00,2025-05-18,15,Sunday,831,24,38,142,13663,18206,0.0568,964,131,6,high,5.68
IG0019567,11,creator,9044,carousel,Technology,Home Feed,1,2025-09-27 04:00:00,2025-09-27,4,Saturday,183,6,6,33,2257,2717,0.0839,667,110,9,medium,8.39
IG0019578,3,brand,10018,image,Technology,Reels Feed,0,2025-04-10 06:00:00,2025-04-10,6,Thursday,135,2,1,14,3145,4981,0.0305,805,97,10,medium,3.05
IG0019608,17,creator,15923,image,Technology,Profile,0,2025-06-29 07:00:00,2025-06-29,7,Sunday,613,23,39,94,8761,13257,0.058,513,102,10,viral,5.8
IG0019609,2,brand,22291,carousel,Technology,Home Feed,0,2025-05-01 05:00:00,2025-05-01,5,Thursday,85,3,6,0,2910,3368,0.0279,856,124,10,medium,2.79
IG0019615,10,creator,4542,image,Technology,Home Feed,0,2025-04-30 03:00:00,2025-04-30,3,Wednesday,168,5,6,31,13532,20940,0.01,465,111,6,low,1.0
IG0019627,8,creator,15986,reel,Technology,Explore,0,2025-11-08 02:00:00,2025-11-08,2,Saturday,390,13,17,58,9621,12682,0.0377,50,119,11,medium,3.77
IG0019631,14,brand,3083,carousel,Technology,Reels Feed,1,2025-01-16 08:00:00,2025-01-16,8,Thursday,396,14,20,63,7101,8043,0.0613,291,102,10,viral,6.13
IG0019647,14,creator,3083,reel,Technology,Hashtags,0,2025-05-17 08:00:00,2025-05-17,8,Saturday,136,3,0,28,1843,2217,0.0753,107,138,8,viral,7.53
IG0019658,19,creator,3447,image,Technology,Explore,0,2024-12-08 18:00:00,2024-12-08,18,Sunday,72,0,7,9,1762,2328,0.0378,263,100,5,medium,3.78
IG0019668,10,creator,4542,image,Technology,Profile,0,2025-10-20 17:00:00,2025-10-20,17,Monday,102,5,8,14,2038,2521,0.0512,715,123,9,high,5.12
IG0019686,16,creator,9696,image,Technology,Home Feed,0,2025-01-21 05:00:00,2025-01-21,5,Tuesday,102,2,3,20,4283,5553,0.0229,542,129,13,low,2.29
IG0019724,15,brand,8167,carousel,Technology,Hashtags,1,2025-09-22 03:00:00,2025-09-22,3,Monday,310,8,9,47,4445,5365,0.0697,19,122,12,viral,6.97
IG0019734,19,brand,3447,carousel,Technology,Hashtags,1,2025-06-23 14:00:00,2025-06-23,14,Monday,88,2,8,4,2832,4037,0.0253,299,125,9,low,2.53
IG0019764,13,creator,5824,carousel,Technology,Home Feed,0,2025-10-20 10:00:00,2025-10-20,10,Monday,498,10,20,76,7821,10932,0.0553,16,107,8,high,5.53
IG0019773,14,creator,3083,carousel,Technology,External,1,2025-03-09 10:00:00,2025-03-09,10,Sunday,43,2,2,7,2075,3088,0.0175,495,109,9,low,1.75
IG0019778,9,brand,6916,carousel,Technology,Explore,1,2025-11-07 04:00:00,2025-11-07,4,Friday,879,24,50,151,12804,18048,0.0612,74,125,2,viral,6.12
IG0019784,13,creator,5824,carousel,Technology,Home Feed,0,2025-02-25 12:00:00,2025-02-25,12,Tuesday,469,11,25,67,8510,9518,0.0601,778,124,8,viral,6.01
IG0019789,19,creator,3447,reel,Technology,Hashtags,0,2025-11-07 01:00:00,2025-11-07,1,Friday,471,12,27,67,10217,13269,0.0435,854,125,9,high,4.35
IG0019794,16,brand,9696,reel,Technology,Hashtags,1,2024-11-21 10:00:00,2024-11-21,10,Thursday,46,0,3,5,1077,1616,0.0334,37,120,14,medium,3.34
IG0019797,4,creator,4972,carousel,Technology,Reels Feed,0,2025-02-15 23:00:00,2025-02-15,23,Saturday,227,7,9,21,7339,8861,0.0298,709,102,11,medium,2.98
IG0019802,5,creator,10739,image,Technology,Home Feed,0,2025-03-20 15:00:00,2025-03-20,15,Thursday,113,3,6,9,2932,3415,0.0384,616,112,11,medium,3.84
IG0019822,1,brand,9461,image,Technology,Hashtags,0,2025-08-05 17:00:00,2025-08-05,17,Tuesday,246,6,10,50,5154,7244,0.0431,735,132,3,medium,4.31
IG0019842,18,creator,7486,carousel,Technology,External,1,2024-12-18 14:00:00,2024-12-18,14,Wednesday,513,18,28,0,6628,9673,0.0578,537,129,5,viral,5.78
IG0019849,18,brand,7486,carousel,Technology,Reels Feed,0,2024-12-21 19:00:00,2024-12-21,19,Saturday,1407,37,0,210,21490,33897,0.0488,684,114,7,high,4.88
IG0019858,6,brand,10034,reel,Technology,Reels Feed,0,2025-06-15 06:00:00,2025-06-15,6,Sunday,425,8,23,51,16427,22071,0.023,763,98,8,low,2.3
IG0019862,7,brand,3551,image,Technology,Hashtags,0,2024-11-23 00:00:00,2024-11-23,0,Saturday,172,3,14,21,3250,4810,0.0437,597,113,9,medium,4.37
IG0019867,13,brand,5824,reel,Technology,Home Feed,0,2025-04-30 16:00:00,2025-04-30,16,Wednesday,101,3,4,0,7275,9541,0.0113,33,134,4,low,1.13
IG0019877,12,creator,13798,reel,Technology,Home Feed,1,2025-06-05 04:00:00,2025-06-05,4,Thursday,191,3,5,30,8759,10026,0.0228,278,106,6,low,2.28
IG0019898,6,brand,10034,reel,Technology,Home Feed,0,2025-05-02 17:00:00,2025-05-02,17,Friday,384,5,11,66,7127,8039,0.058,963,121,10,high,5.8
IG0019915,13,creator,5824,carousel,Technology,Reels Feed,1,2025-08-20 15:00:00,2025-08-20,15,Wednesday,242,6,14,35,8266,9744,0.0305,108,124,6,medium,3.05
IG0019922,12,creator,13798,carousel,Technology,External,0,2025-03-17 22:00:00,2025-03-17,22,Monday,216,9,13,31,3637,4075,0.066,491,140,11,viral,6.6
IG0019943,5,creator,10739,image,Technology,External,0,2024-12-12 11:00:00,2024-12-12,11,Thursday,443,13,14,72,6524,7906,0.0686,455,131,3,viral,6.86
IG0019948,6,creator,10034,image,Technology,Reels Feed,1,2025-10-21 12:00:00,2025-10-21,12,Tuesday,156,4,9,22,3002,4213,0.0453,881,124,9,high,4.53
IG0019957,3,creator,10018,carousel,Technology,External,0,2025-02-03 14:00:00,2025-02-03,14,Monday,576,21,22,74,12811,19803,0.035,122,118,8,medium,3.5
IG0019958,1,creator,9461,image,Technology,External,0,2025-06-14 16:00:00,2025-06-14,16,Saturday,351,12,17,51,7156,11390,0.0378,506,119,8,medium,3.78
IG0019973,10,creator,4542,image,Technology,Hashtags,1,2025-08-30 21:00:00,2025-08-30,21,Saturday,244,4,14,29,5005,6152,0.0473,277,135,5,high,4.73
IG0020003,4,brand,4972,image,Technology,Hashtags,0,2025-07-07 13:00:00,2025-07-07,13,Monday,88,0,3,20,4416,4974,0.0223,799,132,7,medium,2.23
IG0020022,15,creator,8167,reel,Technology,Explore,1,2025-05-29 06:00:00,2025-05-29,6,Thursday,1972,55,100,267,39200,54270,0.0441,331,129,10,high,4.41
IG0020030,16,creator,9696,reel,Technology,Home Feed,1,2025-03-08 07:00:00,2025-03-08,7,Saturday,147,2,9,19,8292,12888,0.0137,941,124,11,low,1.37
IG0020044,10,brand,4542,image,Technology,Reels Feed,0,2025-07-03 01:00:00,2025-07-03,1,Thursday,341,9,15,53,6477,8009,0.0522,46,134,10,high,5.22
IG0020048,3,brand,10018,carousel,Technology,Reels Feed,0,2025-05-25 02:00:00,2025-05-25,2,Sunday,366,16,17,68,5123,6784,0.0688,14,101,9,viral,6.88
IG0020058,2,creator,22291,carousel,Technology,External,1,2025-01-21 10:00:00,2025-01-21,10,Tuesday,246,10,10,39,6387,9887,0.0308,208,134,6,medium,3.08
IG0020064,10,brand,4542,carousel,Technology,Hashtags,0,2025-08-12 04:00:00,2025-08-12,4,Tuesday,194,7,7,23,9537,12574,0.0184,741,121,8,low,1.84
IG0020069,14,creator,3083,carousel,Technology,External,0,2025-08-06 08:00:00,2025-08-06,8,Wednesday,261,11,0,30,4262,4883,0.0618,275,118,8,viral,6.18
IG0020082,19,brand,3447,reel,Technology,Profile,0,2025-02-04 19:00:00,2025-02-04,19,Tuesday,218,10,17,41,10105,15976,0.0179,781,117,6,low,1.79
IG0020089,15,brand,8167,image,Technology,Explore,0,2025-10-07 16:00:00,2025-10-07,16,Tuesday,200,3,11,31,4415,5524,0.0444,704,124,8,high,4.44
IG0020100,10,creator,4542,carousel,Technology,Home Feed,1,2025-05-04 11:00:00,2025-05-04,11,Sunday,827,11,37,111,15204,17694,0.0557,47,124,8,high,5.57
IG0020107,13,creator,5824,image,Technology,Home Feed,0,2025-04-22 09:00:00,2025-04-22,9,Tuesday,117,0,9,22,3401,5026,0.0294,927,110,8,medium,2.94
IG0020113,20,brand,31095,reel,Technology,Home Feed,1,2024-12-04 16:00:00,2024-12-04,16,Wednesday,210,6,10,33,3620,4647,0.0557,76,101,8,high,5.57
IG0020117,9,brand,6916,carousel,Technology,Hashtags,1,2025-05-21 13:00:00,2025-05-21,13,Wednesday,235,4,9,29,7309,10002,0.0277,763,123,6,medium,2.77
IG0020124,13,brand,5824,image,Technology,External,0,2025-04-01 06:00:00,2025-04-01,6,Tuesday,318,9,21,44,4444,6451,0.0608,136,96,8,viral,6.08
IG0020128,7,brand,3551,reel,Technology,Home Feed,0,2025-01-03 09:00:00,2025-01-03,9,Friday,109,1,10,24,10351,16027,0.009,124,119,6,low,0.9
IG0020157,10,creator,4542,image,Technology,Home Feed,0,2025-05-04 04:00:00,2025-05-04,4,Sunday,86,6,4,21,5955,8345,0.014,386,106,6,low,1.4
IG0020189,5,brand,10739,image,Technology,External,0,2025-05-12 08:00:00,2025-05-12,8,Monday,546,19,34,71,10767,14824,0.0452,61,127,7,high,4.52
IG0020191,2,creator,22291,image,Technology,External,0,2025-03-04 14:00:00,2025-03-04,14,Tuesday,35,2,4,5,2538,2812,0.0164,74,121,6,low,1.64
IG0020202,4,creator,4972,reel,Technology,Reels Feed,0,2025-10-15 20:00:00,2025-10-15,20,Wednesday,112,3,7,13,3025,4055,0.0333,824,120,6,medium,3.33
IG0020212,7,creator,3551,image,Technology,Hashtags,1,2025-01-11 12:00:00,2025-01-11,12,Saturday,89,3,5,16,2015,3176,0.0356,658,111,4,medium,3.56
IG0020228,11,creator,9044,image,Technology,Reels Feed,1,2025-05-29 18:00:00,2025-05-29,18,Thursday,252,4,21,35,5708,6311,0.0494,895,130,8,high,4.94
IG0020230,12,creator,13798,carousel,Technology,Home Feed,1,2025-05-23 01:00:00,2025-05-23,1,Friday,562,16,34,73,8988,12941,0.0529,405,137,9,high,5.29
IG0020236,9,brand,6916,carousel,Technology,Profile,0,2025-05-20 09:00:00,2025-05-20,9,Tuesday,430,12,21,70,8141,12433,0.0429,576,124,13,high,4.29
IG0020264,1,brand,9461,carousel,Technology,Explore,0,2025-03-18 07:00:00,2025-03-18,7,Tuesday,0,3,4,16,6959,9240,0.0025,836,134,9,low,0.25
IG0020270,17,creator,15923,image,Technology,Reels Feed,1,2025-11-06 02:00:00,2025-11-06,2,Thursday,338,4,11,40,7560,11532,0.0341,625,116,5,medium,3.41
IG0020287,9,creator,6916,carousel,Technology,Explore,0,2025-01-09 19:00:00,2025-01-09,19,Thursday,311,8,15,55,7826,12471,0.0312,382,112,9,medium,3.12
IG0020318,2,creator,22291,carousel,Technology,Reels Feed,0,2025-08-21 08:00:00,2025-08-21,8,Thursday,217,9,8,33,6610,10348,0.0258,396,120,6,medium,2.58
IG0020338,7,creator,3551,carousel,Technology,External,0,2024-12-12 20:00:00,2024-12-12,20,Thursday,488,18,30,75,19827,30812,0.0198,417,129,5,low,1.98
IG0020343,9,brand,6916,carousel,Technology,Hashtags,0,2025-08-07 11:00:00,2025-08-07,11,Thursday,90,3,6,10,2652,3417,0.0319,281,136,3,medium,3.19
IG0020362,2,brand,22291,reel,Technology,Explore,0,2025-09-06 02:00:00,2025-09-06,2,Saturday,55,1,3,4,988,1393,0.0452,807,115,3,high,4.52
IG0020366,14,creator,3083,image,Technology,Hashtags,0,2025-10-28 09:00:00,2025-10-28,9,Tuesday,226,5,12,23,2887,3799,0.07,531,127,6,viral,7.0
IG0020399,10,brand,4542,image,Technology,Hashtags,0,2025-06-14 04:00:00,2025-06-14,4,Saturday,96,0,2,15,4635,5492,0.0206,426,126,13,low,2.06
IG0020408,18,creator,7486,carousel,Technology,Reels Feed,0,2025-09-03 00:00:00,2025-09-03,0,Wednesday,982,24,56,136,17885,19888,0.0602,261,122,8,high,6.02
IG0020411,2,creator,22291,carousel,Technology,Explore,0,2025-04-19 00:00:00,2025-04-19,0,Saturday,665,27,29,104,17281,26216,0.0315,870,104,8,medium,3.15
IG0020436,2,creator,22291,reel,Technology,Profile,0,2025-07-29 02:00:00,2025-07-29,2,Tuesday,1359,0,70,224,17677,27934,0.0592,727,99,3,viral,5.92
IG0020459,13,creator,5824,image,Technology,Explore,0,2025-06-09 17:00:00,2025-06-09,17,Monday,0,4,1,7,2114,2386,0.005,909,135,8,medium,0.5
IG0020463,15,creator,8167,reel,Technology,Profile,1,2025-03-24 01:00:00,2025-03-24,1,Monday,253,9,16,39,10429,13388,0.0237,942,115,13,medium,2.37
IG0020464,13,creator,5824,carousel,Technology,Home Feed,0,2024-12-06 12:00:00,2024-12-06,12,Friday,297,11,20,44,11514,14224,0.0262,77,116,10,medium,2.62
IG0020467,13,brand,5824,reel,Technology,Profile,1,2025-01-08 15:00:00,2025-01-08,15,Wednesday,1090,30,57,164,14848,22852,0.0587,910,141,8,viral,5.87
IG0020470,5,brand,10739,image,Technology,Home Feed,0,2025-10-23 08:00:00,2025-10-23,8,Thursday,115,1,7,14,1900,2493,0.055,89,114,12,high,5.5
IG0020471,6,creator,10034,carousel,Technology,Home Feed,0,2024-11-28 23:00:00,2024-11-28,23,Thursday,125,7,5,12,4478,6491,0.023,232,122,7,low,2.3
IG0020475,9,creator,6916,carousel,Technology,External,0,2025-04-02 09:00:00,2025-04-02,9,Wednesday,441,12,19,65,8168,10484,0.0512,521,122,11,high,5.12
IG0020476,15,creator,8167,reel,Technology,Reels Feed,0,2025-05-09 20:00:00,2025-05-09,20,Friday,409,19,20,47,8379,12640,0.0392,829,134,10,medium,3.92
IG0020495,13,brand,5824,reel,Technology,External,0,2024-12-16 11:00:00,2024-12-16,11,Monday,147,4,12,13,2558,2895,0.0608,685,117,15,viral,6.08
IG0020497,10,creator,4542,image,Technology,Hashtags,1,2025-11-06 10:00:00,2025-11-06,10,Thursday,471,17,26,65,17267,26427,0.0219,490,109,9,low,2.19
IG0020521,10,brand,4542,image,Technology,External,0,2025-04-28 12:00:00,2025-04-28,12,Monday,70,3,6,12,1979,2996,0.0304,312,116,10,medium,3.04
IG0020535,7,brand,3551,image,Technology,Explore,1,2025-04-20 02:00:00,2025-04-20,2,Sunday,216,4,5,34,7839,10494,0.0247,642,100,10,medium,2.47
IG0020540,12,brand,13798,image,Technology,Explore,1,2025-04-04 18:00:00,2025-04-04,18,Friday,273,7,13,43,6137,9317,0.0361,931,122,6,medium,3.61
IG0020589,11,creator,9044,image,Technology,Reels Feed,1,2025-05-27 07:00:00,2025-05-27,7,Tuesday,367,8,23,48,5519,6148,0.0725,887,114,13,viral,7.25
IG0020612,4,creator,4972,reel,Technology,Profile,0,2025-04-16 13:00:00,2025-04-16,13,Wednesday,85,3,2,12,8071,9530,0.0107,921,125,6,low,1.07
IG0020635,7,creator,3551,carousel,Technology,Profile,1,2025-09-17 10:00:00,2025-09-17,10,Wednesday,143,4,5,17,4376,5024,0.0336,972,116,8,medium,3.36
IG0020639,20,brand,31095,image,Technology,Reels Feed,1,2025-10-29 13:00:00,2025-10-29,13,Wednesday,515,13,31,92,11048,13220,0.0492,351,114,16,high,4.92
IG0020653,8,brand,15986,carousel,Technology,External,1,2025-06-28 15:00:00,2025-06-28,15,Saturday,838,19,41,127,12596,18498,0.0554,379,114,10,high,5.54
IG0020669,14,creator,3083,image,Technology,Explore,0,2025-02-03 15:00:00,2025-02-03,15,Monday,98,2,4,0,4154,4635,0.0224,893,121,8,medium,2.24
IG0020674,14,creator,3083,carousel,Technology,Reels Feed,0,2024-12-15 02:00:00,2024-12-15,2,Sunday,310,12,14,57,7030,9871,0.0398,60,120,8,medium,3.98
IG0020676,6,brand,10034,image,Technology,Hashtags,0,2025-08-24 01:00:00,2025-08-24,1,Sunday,148,4,12,26,3924,4732,0.0402,920,138,13,high,4.02
IG0020683,9,brand,6916,image,Technology,Profile,1,2025-10-30 11:00:00,2025-10-30,11,Thursday,21,0,1,1,1556,2041,0.0113,306,98,9,low,1.13
IG0020700,4,brand,4972,carousel,Technology,Home Feed,0,2025-10-27 00:00:00,2025-10-27,0,Monday,296,15,14,0,3803,5520,0.0589,106,119,9,viral,5.89
IG0020703,3,brand,10018,carousel,Technology,Profile,0,2025-06-21 04:00:00,2025-06-21,4,Saturday,162,8,6,23,3523,4407,0.0452,218,120,6,high,4.52
IG0020715,7,creator,3551,carousel,Technology,Home Feed,0,2025-05-07 03:00:00,2025-05-07,3,Wednesday,3715,117,192,606,46871,59994,0.0772,900,113,9,viral,7.72
IG0020727,16,brand,9696,carousel,Technology,Explore,1,2025-08-08 19:00:00,2025-08-08,19,Friday,138,1,4,19,3421,3901,0.0415,784,113,13,medium,4.15
IG0020733,19,brand,3447,reel,Technology,External,1,2025-08-31 03:00:00,2025-08-31,3,Sunday,76,4,9,10,5109,8172,0.0121,730,120,5,low,1.21
IG0020741,6,brand,10034,carousel,Technology,Profile,1,2025-06-09 04:00:00,2025-06-09,4,Monday,414,6,24,51,6006,7270,0.0681,191,120,8,viral,6.81
IG0020745,12,creator,13798,reel,Technology,Reels Feed,0,2025-05-13 09:00:00,2025-05-13,9,Tuesday,141,2,5,16,6818,7805,0.021,500,127,16,low,2.1
IG0020760,12,creator,13798,image,Technology,Hashtags,0,2025-02-17 16:00:00,2025-02-17,16,Monday,512,17,22,71,6925,8033,0.0774,330,122,12,viral,7.74
IG0020761,20,creator,31095,image,Technology,Explore,1,2025-04-16 21:00:00,2025-04-16,21,Wednesday,429,21,15,78,12716,14640,0.0371,314,108,6,medium,3.71
IG0020764,5,creator,10739,image,Technology,Home Feed,1,2025-09-03 22:00:00,2025-09-03,22,Wednesday,383,7,19,72,14773,21005,0.0229,817,116,9,medium,2.29
IG0020766,17,creator,15923,image,Technology,Home Feed,0,2025-10-17 18:00:00,2025-10-17,18,Friday,101,5,3,15,3131,3827,0.0324,659,118,14,medium,3.24
IG0020774,10,creator,4542,reel,Technology,Hashtags,0,2025-04-13 16:00:00,2025-04-13,16,Sunday,114,6,7,13,2026,2662,0.0526,608,104,11,high,5.26
IG0020778,4,brand,4972,image,Technology,External,0,2025-04-25 20:00:00,2025-04-25,20,Friday,153,6,13,20,4496,6647,0.0289,431,120,9,medium,2.89
IG0020783,19,creator,3447,reel,Technology,Home Feed,0,2025-06-11 02:00:00,2025-06-11,2,Wednesday,592,12,33,75,8662,11437,0.0623,928,116,4,viral,6.23
IG0020807,1,brand,9461,carousel,Technology,Profile,0,2025-10-20 13:00:00,2025-10-20,13,Monday,299,13,13,50,7515,10323,0.0363,655,129,4,medium,3.63
IG0020812,18,brand,7486,carousel,Technology,Explore,1,2025-09-02 16:00:00,2025-09-02,16,Tuesday,52,0,1,8,3684,4743,0.0129,221,107,7,low,1.29
IG0020815,11,creator,9044,reel,Technology,Home Feed,0,2025-10-22 06:00:00,2025-10-22,6,Wednesday,284,7,13,43,6141,8416,0.0412,265,119,6,high,4.12
IG0020824,16,brand,9696,image,Technology,Explore,1,2024-12-01 13:00:00,2024-12-01,13,Sunday,29,2,1,0,1019,1270,0.0252,576,107,10,medium,2.52
IG0020840,1,creator,9461,carousel,Technology,External,0,2024-12-27 08:00:00,2024-12-27,8,Friday,75,2,0,10,5420,6016,0.0145,146,114,5,low,1.45
IG0020841,10,brand,4542,image,Technology,Explore,0,2025-05-06 11:00:00,2025-05-06,11,Tuesday,107,4,6,23,2378,3785,0.037,397,115,9,medium,3.7
IG0020849,16,creator,9696,reel,Technology,Profile,0,2025-03-28 10:00:00,2025-03-28,10,Friday,232,5,15,32,2996,3781,0.0751,578,145,7,viral,7.51
IG0020851,12,creator,13798,carousel,Technology,Explore,1,2024-12-05 13:00:00,2024-12-05,13,Thursday,145,7,7,24,3133,4027,0.0454,605,135,8,high,4.54
IG0020867,5,creator,10739,image,Technology,Home Feed,0,2025-01-29 05:00:00,2025-01-29,5,Wednesday,267,11,11,35,8103,12858,0.0252,58,118,4,low,2.52
IG0020893,16,brand,9696,carousel,Technology,Home Feed,0,2024-12-27 12:00:00,2024-12-27,12,Friday,116,5,5,8,2983,4073,0.0329,735,117,15,medium,3.29
IG0020896,13,creator,5824,image,Technology,Profile,0,2025-04-22 16:00:00,2025-04-22,16,Tuesday,423,13,18,65,7714,11191,0.0464,69,135,12,high,4.64
IG0020907,8,brand,15986,image,Technology,Explore,0,2025-02-26 05:00:00,2025-02-26,5,Wednesday,117,2,9,11,4945,7885,0.0176,964,133,12,low,1.76
IG0020913,9,creator,6916,carousel,Technology,Profile,0,2024-11-22 19:00:00,2024-11-22,19,Friday,169,3,6,28,4894,6523,0.0316,551,130,5,medium,3.16
IG0020931,4,brand,4972,reel,Technology,Profile,0,2025-04-27 13:00:00,2025-04-27,13,Sunday,443,18,17,70,10794,13094,0.0419,164,118,7,medium,4.19
IG0020936,2,creator,22291,carousel,Technology,Hashtags,0,2025-02-26 09:00:00,2025-02-26,9,Wednesday,281,10,18,51,3599,5554,0.0648,640,137,9,viral,6.48
IG0020942,14,creator,3083,image,Technology,Reels Feed,1,2025-07-18 22:00:00,2025-07-18,22,Friday,56,1,3,12,3105,3459,0.0208,368,141,9,low,2.08
IG0020946,17,creator,15923,image,Technology,Explore,0,2025-05-25 06:00:00,2025-05-25,6,Sunday,852,27,49,140,20156,27426,0.0389,433,92,6,medium,3.89
IG0020985,5,brand,10739,carousel,Technology,Home Feed,0,2025-10-26 19:00:00,2025-10-26,19,Sunday,25,1,1,3,1104,1500,0.02,121,130,8,low,2.0
IG0020993,12,creator,13798,image,Technology,Profile,1,2025-08-10 14:00:00,2025-08-10,14,Sunday,341,6,13,57,5849,8671,0.0481,79,133,11,high,4.81
IG0021004,16,brand,9696,carousel,Technology,Reels Feed,1,2025-06-08 03:00:00,2025-06-08,3,Sunday,157,4,10,30,1965,3108,0.0647,882,140,12,viral,6.47
IG0021012,6,creator,10034,reel,Technology,External,0,2025-04-25 23:00:00,2025-04-25,23,Friday,57,2,3,7,2435,3454,0.02,300,142,13,low,2.0
IG0021015,9,creator,6916,reel,Technology,Hashtags,0,2025-03-13 18:00:00,2025-03-13,18,Thursday,538,20,31,87,7819,11565,0.0585,856,120,5,viral,5.85
IG0021025,10,creator,4542,carousel,Technology,Profile,1,2025-04-02 12:00:00,2025-04-02,12,Wednesday,371,14,18,64,5740,8674,0.0538,612,143,6,high,5.38
IG0021026,15,creator,8167,carousel,Technology,Hashtags,1,2025-08-15 01:00:00,2025-08-15,1,Friday,223,6,10,34,5736,6823,0.04,27,117,8,medium,4.0
IG0021038,16,brand,9696,image,Technology,Profile,0,2025-07-05 13:00:00,2025-07-05,13,Saturday,50,1,2,8,1940,3034,0.0201,444,119,10,low,2.01
IG0021053,17,brand,15923,image,Technology,Profile,0,2025-01-13 13:00:00,2025-01-13,13,Monday,60,5,4,9,2702,4109,0.019,690,128,5,low,1.9
IG0021061,15,creator,8167,image,Technology,External,0,2025-03-16 23:00:00,2025-03-16,23,Sunday,294,10,16,45,3887,5550,0.0658,405,120,13,viral,6.58
IG0021063,2,brand,22291,reel,Technology,Explore,0,2025-01-06 04:00:00,2025-01-06,4,Monday,63,5,1,6,2364,2834,0.0265,904,108,9,medium,2.65
